21_21kbar xd,21_21kbar yd,21_21kbar xf,21_21kbar yf,22_06kbar xd,22_06kbar yd,22_06kbar xf,22_06kbar yf,25_2kbar xd,25_2kbar yd,25_2kbar xf,25_2kbar yf,24_92kbar xd,24_92kbar yd,24_92kbar xf,24_92kbar yf,26_43kbar xd,26_43kbar yd,26_43kbar xf,26_43kbar yf,24_0kbar xd,24_0kbar yd,24_0kbar xf,24_0kbar yf,23_14kbar xd,23_14kbar yd,23_14kbar xf,23_14kbar yf,26_8kbar xd,26_8kbar yd,26_8kbar xf,26_8kbar yf,20_0kbar xd,20_0kbar yd,20_0kbar xf,20_0kbar yf,27_8kbar xd,27_8kbar yd,27_8kbar xf,27_8kbar yf,23_9kbar xd,23_9kbar yd,23_9kbar xf,23_9kbar yf,x15nv04_1,y15nv04_1,x15nv04_2,y15nv04_2,x15nv04_3,y15nv04_3,x15nv04_4,y15nv04_4,x15nv04_5,y15nv04_5,x15nv04_6,y15nv04_6,x15nv04_7,y15nv04_7,x15nv04_8,y15nv04_8,x16mr05,y16mr05
,,0.899497582,0,0.00765,-0.008316968,0.899497582,0,0.044665,0.187156287,0.899497582,3.41E-09,0.9058,-0.024765587,0.899497582,2.11E-17,0.9058,0.029596867,0.899497582,0.028979997,0.09058,-0.004958618,0.899497582,1.68E-61,0.006705,-0.000590688,0.899497582,0,,,0.899497582,0.200514143,0.006505,-0.037530779,0.899497582,0,342.84,-0.012705055,0.899497582,0.564098552,26.925,0.004569144,0.899497582,0.044980141,2.28E+02,1.47E-01,227.64,0.062530566,227.64,0.043015443,227.64,0.044002845,227.64,0.056989132,227.64,0.041015593,227.64,0.067041177,227.64,0.090128036,,
,,0.981747943,0,0.00786,-0.008316968,0.981747943,0,0.046395,0.195439276,0.981747943,6.60E-10,0.94,-0.023992009,0.981747943,7.49E-19,0.94,0.033243679,0.981747943,0.022487058,0.094,-0.022728735,0.981747943,5.86E-67,0.006875,-0.002952336,0.981747943,0,,,0.981747943,0.18092906,0.006685,-0.025068317,0.981747943,0,372.8,-0.008832182,0.981747943,0.546554609,29.225,-0.000826621,0.981747943,0.036160645,2.45E+02,1.40E-01,244.96,0.058881435,244.96,0.034387069,244.96,0.032116386,244.96,0.046665731,244.96,0.031994653,244.96,0.056315515,244.96,0.075322062,,
,,1.071519305,0,0.00807,-0.008316968,1.071519305,0,0.048185,0.172702156,1.071519305,1.10E-10,0.9755,-0.022281974,1.071519305,1.96E-20,0.9755,0.032284939,1.071519305,0.017092392,0.09755,-0.016693425,1.071519305,6.50E-73,0.007045,-0.004292306,1.071519305,0,,,1.071519305,0.162021491,0.006865,-0.015594429,1.071519305,0,405.4,-0.033378258,1.071519305,0.52851201,31.725,0.001040447,1.071519305,0.028565489,2.64E+02,1.06E-01,263.64,0.041820804,263.64,0.020783949,263.64,0.015984763,263.64,0.040381743,263.64,0.025369057,263.64,0.050506747,263.64,0.069502259,,
,,1.169499391,0,0.00829,-0.008316968,1.169499391,0,0.050045,0.179961256,1.169499391,1.57E-11,1.0123,-0.018616977,1.169499391,3.70E-22,1.0123,0.03192173,1.169499391,0.012703277,0.10123,-0.017784818,1.169499391,2.06E-79,0.007225,-0.003109517,1.169499391,0,,,1.169499391,0.14390053,0.007055,-0.018380448,1.169499391,0,440.84,-0.0330135,1.169499391,0.509984572,34.435,-0.004282811,1.169499391,0.022139535,2.84E+02,6.48E-02,283.72,0.003498652,283.72,0,283.72,0,283.72,0.024385011,283.72,0.011349861,283.72,0.034157642,283.72,0.052536053,,
,,1.276438809,0,0.00851,-0.008316968,1.276438809,0,0.05198,0.159176417,1.276438809,1.88E-12,1.0505,-0.017351931,1.276438809,4.88E-24,1.0505,0.029984617,1.276438809,0.009213091,0.10505,-0.022430234,1.276438809,1.68E-86,0.00741,-0.001539669,1.276438809,0,,,1.276438809,0.126671016,0.007245,-0.035771749,1.276438809,0,,,1.276438809,0.490990581,37.38,-0.005642326,1.276438809,0.016806853,3.05E+02,7.11E-02,305.32,0.022396388,305.32,0.021131613,305.32,0.011165929,305.32,0.023382378,305.32,0.011719334,305.32,0.025186772,305.32,0.041379787,,
,,1.393156803,0,0.00875,-0.008316968,1.393156803,0,0.05399,0.151189594,1.393156803,1.86E-13,1.0901,-0.019597489,1.393156803,4.34E-26,1.0901,0.02866594,1.393156803,0.006506177,0.10901,-0.009044346,1.393156803,3.07E-94,0.007595,0.004219058,1.393156803,0,,,1.393156803,0.110430653,0.00744,-0.032378064,1.393156803,0,,,1.393156803,0.471553271,40.575,-0.000566802,1.393156803,0.01247378,3.29E+02,1.07E-01,328.56,0.042729952,328.56,0.037813134,328.56,0.018857707,328.56,0.015320058,328.56,0.009705917,328.56,0.020368333,328.56,0.036684488,,
,,1.52054753,0,0.00898,-0.008316968,1.52054753,0,0.056075,0.153713657,1.52054753,1.49E-14,1.1313,-0.021228712,1.52054753,2.52E-28,1.1313,0.022700809,1.52054753,0.004463183,0.11313,-0.03743922,1.52054753,1.11E-102,0.00779,0.005177863,1.52054753,0,,,1.52054753,0.095266949,0.007645,-0.036702791,1.52054753,0,,,1.52054753,0.451701291,44.04,0.004931682,1.52054753,0.009033019,3.54E+02,1.04E-01,353.56,0.041563734,353.56,0.054469371,353.56,0.021827027,353.56,0.018224804,353.56,0.015019678,353.56,0.020686859,353.56,0.034105033,,
,,1.659586907,0,0.00923,-0.008316968,1.659586907,0,0.05824,0.142987597,1.659586907,9.56E-16,1.174,-0.019960028,1.659586907,9.14E-31,1.174,0.023950771,1.659586907,0.002966431,0.1174,-0.034043775,1.659586907,6.78E-112,0.007985,4.98258E-05,1.659586907,0,,,1.659586907,0.081254109,0.007855,-0.033724877,1.659586907,0,,,1.659586907,0.431469173,47.805,0.005517784,1.659586907,0.006368548,3.81E+02,4.89E-02,380.52,0.010727945,380.52,0.055019311,380.52,0.016943941,380.52,0.005949778,380.52,0.005027316,380.52,0.013887763,380.52,0.02189331,,
,,1.811340093,0,0.00948,-0.008316968,1.811340093,0,0.06049,0.149384792,1.811340093,4.78E-17,1.2182,-0.014744642,1.811340093,2.00E-33,1.2182,0.022607553,1.811340093,0.001904861,0.12182,-0.027653995,1.811340093,5.99E-122,0.008185,-0.000262572,1.811340093,0,,,1.811340093,0.068450017,0.008065,-0.016703151,1.811340093,0,,,1.811340093,0.410897782,51.89,-0.006627219,1.811340093,0.004360963,4.09E+02,5.54E-02,409.48,0,409.48,0.070107902,409.48,0.024667845,409.48,0,409.48,0,409.48,0.00913882,409.48,0.014815838,,
,,1.97696964,0,0.00974,-0.008316968,1.97696964,0,0.06283,0.118484358,1.97696964,1.82E-18,1.2642,-0.016375865,1.97696964,2.50E-36,1.2642,0.02237523,1.97696964,0.001178114,0.12642,-0.033456102,1.97696964,6.40E-133,0.008395,0.002081393,1.97696964,0,,,1.97696964,0.056893524,0.008285,-0.021674632,1.97696964,0,,,1.97696964,0.390034722,56.325,-0.004276768,1.97696964,0.002892848,4.41E+02,9.51E-02,440.68,0.067370995,440.68,0.127270084,440.68,0.05367723,440.68,0.013979089,440.68,0.012948141,440.68,0.015312446,440.68,0.016024187,,
,,2.157744409,0,0.01,-0.008316968,2.157744409,0,0.065255,0.092066312,2.157744409,5.18E-20,1.3119,-0.011601023,2.157744409,1.70E-39,1.3119,0.021954759,2.157744409,0.00069942,0.13119,-0.041991355,2.157744409,6.80E-145,0.008605,0.002939996,2.157744409,0,,,2.157744409,0.046602221,0.00851,-0.007893786,2.157744409,0,,,2.157744409,0.368934692,61.14,-0.008850782,2.157744409,0.001853669,4.74E+02,1.10E-01,474.24,0.092695467,474.24,0.164925189,474.24,0.068519241,474.24,0.006444905,474.24,0.009689311,474.24,0.005988301,474.24,0.006742094,,
,,2.355049284,0,,,2.355049284,0,0.067775,0.114091424,2.355049284,1.07E-21,1.3614,-0.009237447,2.355049284,5.98E-43,1.3614,0.022653363,2.355049284,0.000397112,0.13614,-0.026506633,2.355049284,5.84E-158,0.008825,-0.002753894,2.355049284,0,,,2.355049284,0.037570934,0.008745,-0.003444683,2.355049284,0,,,2.355049284,0.347659749,66.365,-0.003672539,2.355049284,0.001143802,5.10E+02,8.29E-02,510.36,0.097234936,510.36,0.1952604,510.36,0.083985406,510.36,0.005809492,510.36,0.004898623,510.36,0,510.36,0,,
,,2.570395783,0,,,2.570395783,0,0.070395,0.099121118,2.570395783,1.55E-23,1.4128,-0.013039053,2.570395783,1.02E-46,1.4128,0.01824414,2.570395783,0.000214764,0.14128,-0.040172366,2.570395783,3.22E-172,0.00905,0.0060011,2.570395783,0,,,2.570395783,0.029771134,0.00898,-0.0094396,2.570395783,0,,,2.570395783,0.326279471,72.035,-0.011708786,2.570395783,0.000677338,5.49E+02,9.06E-02,549.2,0.134390871,549.2,0.259723513,549.2,0.123481493,549.2,0.022672696,549.2,0.019876787,549.2,0.009063532,549.2,0.004024542,,
,,2.805433638,0,,,2.805433638,0,0.073115,0.098841875,2.805433638,1.53E-25,1.4661,-0.013004698,2.805433638,7.89E-51,1.4661,0.016810938,2.805433638,0.000110147,0.14661,-0.04814793,2.805433638,8.83E-188,0.009275,-0.000997394,2.805433638,0,,,2.805433638,0.023151432,0.009225,-0.019602885,2.805433638,0,,,2.805433638,0.30487097,78.19,-0.009509392,2.805433638,0.000383518,5.91E+02,6.34E-02,591.04,0.124528184,591.04,0.319243484,591.04,0.156373483,591.04,0.034118385,591.04,0.027436442,591.04,0.010656165,591.04,0.009074947,,
,,3.061963434,0,,,3.061963434,0,0.07594,0.103048647,3.061963434,9.92E-28,1.5214,-0.010563119,3.061963434,2.58E-55,1.5214,0.015274663,3.061963434,5.33161E-05,0.15214,-0.043866312,3.061963434,9.18E-205,0.00951,-0.00275193,3.061963434,0,,,3.061963434,0.017639245,0.009475,-0.014382653,3.061963434,0,,,3.061963434,0.283518725,84.875,-0.003793385,3.061963434,0.000206791,6.36E+02,3.58E-02,636.04,0.135199699,636.04,0.385109893,636.04,0.202528741,636.04,0.04436339,636.04,0.040060776,636.04,0.008814502,636.04,0.009716112,,
,,3.3419504,0,,,3.3419504,0,0.078875,0.083261103,3.3419504,4.08E-30,1.5788,-0.014511033,3.3419504,3.29E-60,1.5788,0.008923418,3.3419504,2.42294E-05,0.15788,-0.049826997,3.3419504,2.69E-223,0.009755,0.006537481,3.3419504,0,,,3.3419504,0.01314366,0.009735,-0.015498482,3.3419504,0,,,3.3419504,0.262314208,92.125,-0.00726166,3.3419504,0.000105711,6.84E+02,4.24E-02,684.48,0.187228039,684.48,0.432442683,684.48,0.239519034,684.48,0.045151468,684.48,0.044183092,684.48,0.00286674,684.48,0.007432579,,
,,3.647539469,0,,,3.647539469,0,0.08192,0.077094797,3.647539469,1.02E-32,1.6384,-0.009652528,3.647539469,1.50E-65,1.6384,0.000761038,3.647539469,1.02787E-05,0.16384,-0.057746592,3.647539469,1.59E-243,0.01,0.004112961,3.647539469,0,,,3.647539469,0.009559366,0.01,-0.022356923,3.647539469,0,,,3.647539469,0.241355249,100,-0.01085078,3.647539469,5.09868E-05,7.37E+02,0.00E+00,736.6,0.216571572,736.6,0.520616439,736.6,0.311783198,736.6,0.069453957,736.6,0.065670613,736.6,0.0157468,736.6,0.015348498,,
,,3.981071706,0,,,3.981071706,0,,,3.981071706,1.48E-35,,,3.981071706,2.24E-71,,,3.981071706,4.05E-06,,,3.981071706,1.34E-265,,,3.981071706,0,,,3.981071706,0.006771453,,,3.981071706,0,,,3.981071706,0.220745114,,,3.981071706,2.30808E-05,,,,,,,,,,,,,,,,,,
,,4.345102242,0,,,4.345102242,0,,,4.345102242,1.19E-38,,,4.345102242,9.84E-78,,,4.345102242,1.47E-06,,,4.345102242,1.09E-289,,,4.345102242,0,,,4.345102242,0.004660709,,,4.345102242,0,,,4.345102242,0.200591264,,,4.345102242,9.75E-06,,,,,,,,,,,,,,,,,,
,,4.742419853,0,,,4.742419853,0,,,4.742419853,4.98E-42,,,4.742419853,1.14E-84,,,4.742419853,4.86E-07,,,4.742419853,5.52952614e-316,,,4.742419853,0,,,4.742419853,0.003109015,,,4.742419853,0,,,4.742419853,0.181003768,,,4.742419853,3.82E-06,,,,,,,,,,,,,,,,,,
,,5.17606832,0,,,5.17606832,0,,,5.17606832,1.03E-45,,,5.17606832,3.06E-92,,,5.17606832,1.46E-07,,,5.17606832,0,,,5.17606832,0,,,5.17606832,0.002004357,,,5.17606832,0,,,5.17606832,0.16209336,,,5.17606832,1.38E-06,,,,,,,,,,,,,,,,,,
,,5.649369748,0,,,5.649369748,0,,,5.649369748,9.83E-50,,,5.649369748,1.68E-100,,,5.649369748,3.96E-08,,,5.649369748,0,,,5.649369748,0,,,5.649369748,0.001245023,,,5.649369748,0,,,5.649369748,0.143969142,,,5.649369748,4.54E-07,,,,,,,,,,,,,,,,,,
,,6.165950019,0,,,6.165950019,0,,,6.165950019,4.04E-54,,,6.165950019,1.63E-109,,,6.165950019,9.53E-09,,,6.165950019,0,,,6.165950019,0,,,6.165950019,0.000742635,,,6.165950019,0,,,6.165950019,0.126735978,,,6.165950019,1.36E-07,,,,,,,,,,,,,,,,,,
,,6.729766563,0,,,6.729766563,0,,,6.729766563,6.62E-59,,,6.729766563,2.37E-119,,,6.729766563,2.02E-09,,,6.729766563,0,,,6.729766563,0,,,6.729766563,0.000423821,,,6.729766563,0,,,6.729766563,0.110491602,,,6.729766563,3.65E-08,,,,,,,,,,,,,,,,,,
,,7.345138682,0,,,7.345138682,0,,,7.345138682,3.98E-64,,,7.345138682,4.36E-130,,,7.345138682,3.73E-10,,,7.345138682,0,,,7.345138682,0,,,7.345138682,0.000230497,,,7.345138682,0,,,7.345138682,0.095323571,,,7.345138682,8.73E-09,,,,,,,,,,,,,,,,,,
,,8.016780634,0,,,8.016780634,0,,,8.016780634,8.00E-70,,,8.016780634,8.42E-142,,,8.016780634,5.93E-11,,,8.016780634,0,,,8.016780634,0,,,8.016780634,0.000118941,,,8.016780634,0,,,8.016780634,0.081306144,,,8.016780634,1.84E-09,,,,,,,,,,,,,,,,,,
,,8.749837752,0,,,8.749837752,0,,,8.749837752,4.86E-76,,,8.749837752,1.39E-154,,,8.749837752,8.00E-12,,,8.749837752,0,,,8.749837752,0,,,8.749837752,5.79577E-05,,,8.749837752,0,,,8.749837752,0.068497277,,,8.749837752,3.37E-10,,,,,,,,,,,,,,,,,,
,,9.54992586,0,,,9.54992586,0,,,9.54992586,8.02E-83,,,9.54992586,1.55E-168,,,9.54992586,9.01E-13,,,9.54992586,0,,,9.54992586,0,,,9.54992586,2.6531E-05,,,9.54992586,0,,,9.54992586,0.056935898,,,9.54992586,5.30E-11,,,,,,,,,,,,,,,,,,
,,10.42317429,0,,,10.42317429,0,,,10.42317429,3.18E-90,,,10.42317429,9.23E-184,,,10.42317429,8.34E-14,,,10.42317429,0,,,10.42317429,0,,,10.42317429,1.13447E-05,,,10.42317429,0,,,10.42317429,0.046639684,,,10.42317429,7.07E-12,,,,,,,,,,,,,,,,,,
,,11.37627286,0,,,11.37627286,0,,,11.37627286,2.67E-98,,,11.37627286,2.24E-200,,,11.37627286,6.24E-15,,,11.37627286,0,,,11.37627286,0,,,11.37627286,4.50E-06,,,11.37627286,0,,,11.37627286,0.03760355,,,11.37627286,7.87E-13,,,,,,,,,,,,,,,,,,
,,12.41652308,0,,,12.41652308,0,,,12.41652308,4.10E-107,,,12.41652308,1.65E-218,,,12.41652308,3.69E-16,,,12.41652308,0,,,12.41652308,0,,,12.41652308,1.65E-06,,,12.41652308,0,,,12.41652308,0.02979906,,,12.41652308,7.20E-14,,,,,,,,,,,,,,,,,,
,,13.55189412,0,,,13.55189412,0,,,13.55189412,9.89E-117,,,13.55189412,2.67E-238,,,13.55189412,1.69E-17,,,13.55189412,0,,,13.55189412,0,,,13.55189412,5.52E-07,,,13.55189412,0,,,13.55189412,0.023174909,,,13.55189412,5.31E-15,,,,,,,,,,,,,,,,,,
,,14.79108388,0,,,14.79108388,0,,,14.79108388,3.16E-127,,,14.79108388,6.75E-260,,,14.79108388,5.88E-19,,,14.79108388,0,,,14.79108388,0,,,14.79108388,1.68E-07,,,14.79108388,0,,,14.79108388,0.017658593,,,14.79108388,3.10E-16,,,,,,,,,,,,,,,,,,
,,16.14358557,0,,,16.14358557,0,,,16.14358557,1.11E-138,,,16.14358557,1.81E-283,,,16.14358557,1.51E-20,,,16.14358557,0,,,16.14358557,0,,,16.14358557,4.60E-08,,,16.14358557,0,,,16.14358557,0.013159261,,,16.14358557,1.40E-17,,,,,,,,,,,,,,,,,,
,,17.61976046,0,,,17.61976046,0,,,17.61976046,3.53E-151,,,17.61976046,0.00E+00,,,17.61976046,2.78E-22,,,17.61976046,0,,,17.61976046,0,,,17.61976046,1.12E-08,,,17.61976046,0,,,17.61976046,0.009571651,,,17.61976046,4.78E-19,,,,,,,,,,,,,,,,,,
,,19.23091729,0,,,19.23091729,0,,,19.23091729,8.08E-165,,,19.23091729,0,,,19.23091729,3.56E-24,,,19.23091729,0,,,19.23091729,0,,,19.23091729,2.42E-09,,,19.23091729,0,,,19.23091729,0.006780878,,,19.23091729,1.20E-20,,,,,,,,,,,,,,,,,,
,,20.98939884,0,,,20.98939884,0,,,20.98939884,1.05E-179,,,20.98939884,0,,,20.98939884,3.08E-26,,,20.98939884,0,,,20.98939884,0,,,20.98939884,4.54E-10,,,20.98939884,0,,,20.98939884,0.004667739,,,20.98939884,2.17E-22,,,,,,,,,,,,,,,,,,
,,22.90867653,0,,,22.90867653,0,,,22.90867653,5.98E-196,,,22.90867653,0,,,22.90867653,1.73E-28,,,22.90867653,0,,,22.90867653,0,,,22.90867653,7.34E-11,,,22.90867653,0,,,22.90867653,0.003114099,,,22.90867653,2.72E-24,,,,,,,,,,,,,,,,,,
,,25.00345362,0,,,25.00345362,0,,,25.00345362,1.12E-213,,,25.00345362,0,,,25.00345362,6.08E-31,,,25.00345362,0,,,25.00345362,0,,,25.00345362,1.01E-11,,,25.00345362,0,,,25.00345362,0.002007912,,,25.00345362,2.30E-26,,,,,,,,,,,,,,,,,,
,,27.28977783,0,,,27.28977783,0,,,27.28977783,5.01E-233,,,27.28977783,0,,,27.28977783,1.28E-33,,,27.28977783,0,,,27.28977783,0,,,27.28977783,1.16E-12,,,27.28977783,0,,,27.28977783,0.001247418,,,27.28977783,1.26E-28,,,,,,,,,,,,,,,,,,
,,29.78516429,0,,,29.78516429,0,,,29.78516429,3.84E-254,,,29.78516429,0,,,29.78516429,1.54E-36,,,29.78516429,0,,,29.78516429,0,,,29.78516429,1.10E-13,,,29.78516429,0,,,29.78516429,0.000744186,,,29.78516429,4.29E-31,,,,,,,,,,,,,,,,,,
,,32.50872974,0,,,32.50872974,0,,,32.50872974,3.46E-277,,,32.50872974,0,,,32.50872974,1.00E-39,,,32.50872974,0,,,32.50872974,0,,,32.50872974,8.41E-15,,,32.50872974,0,,,32.50872974,0.000424782,,,32.50872974,8.75E-34,,,,,,,,,,,,,,,,,,
,,35.48133892,0,,,35.48133892,0,,,35.48133892,2.45E-302,,,35.48133892,0,,,35.48133892,3.36E-43,,,35.48133892,0,,,35.48133892,0,,,35.48133892,5.11E-16,,,35.48133892,0,,,35.48133892,0.000231065,,,35.48133892,1.02E-36,,,,,,,,,,,,,,,,,,
,,38.72576449,0,,,38.72576449,0,,,38.72576449,0,,,38.72576449,0,,,38.72576449,5.43E-47,,,38.72576449,0,,,38.72576449,0,,,38.72576449,2.41E-17,,,38.72576449,0,,,38.72576449,0.000119259,,,38.72576449,6.38E-40,,,,,,,,,,,,,,,,,,
,,42.26686143,0,,,42.26686143,0,,,42.26686143,0,,,42.26686143,0,,,42.26686143,3.97E-51,,,42.26686143,0,,,42.26686143,0,,,42.26686143,8.66E-19,,,42.26686143,0,,,42.26686143,5.81264E-05,,,42.26686143,2.05E-43,,,,,,,,,,,,,,,,,,
,,46.13175746,0,,,46.13175746,0,,,46.13175746,0,,,46.13175746,0,,,46.13175746,1.22E-55,,,46.13175746,0,,,46.13175746,0,,,46.13175746,2.30E-20,,,46.13175746,0,,,46.13175746,2.66149E-05,,,46.13175746,3.17E-47,,,,,,,,,,,,,,,,,,
,,50.35006088,0,,,50.35006088,0,,,50.35006088,0,,,50.35006088,0,,,50.35006088,1.45E-60,,,50.35006088,0,,,50.35006088,0,,,50.35006088,4.40E-22,,,50.35006088,0,,,50.35006088,1.13837E-05,,,50.35006088,2.21E-51,,,,,,,,,,,,,,,,,,
,,54.95408739,0,,,54.95408739,0,,,54.95408739,0,,,54.95408739,0,,,54.95408739,6.16E-66,,,54.95408739,0,,,54.95408739,0,,,54.95408739,5.89E-24,,,54.95408739,0,,,54.95408739,4.52E-06,,,54.95408739,6.42E-56,,,,,,,,,,,,,,,,,,
,,59.97910763,0,,,59.97910763,0,,,59.97910763,0,,,59.97910763,0,,,59.97910763,8.47E-72,,,59.97910763,0,,,59.97910763,0,,,59.97910763,5.33E-26,,,59.97910763,0,,,59.97910763,1.66E-06,,,59.97910763,7.22E-61,,,,,,,,,,,,,,,,,,
,,65.46361741,0,,,65.46361741,0,,,65.46361741,0,,,65.46361741,0,,,65.46361741,3.40E-78,,,65.46361741,0,,,65.46361741,0,,,65.46361741,3.15E-28,,,65.46361741,0,,,65.46361741,5.55E-07,,,65.46361741,2.87E-66,,,,,,,,,,,,,,,,,,
,,71.44963261,0,,,71.44963261,0,,,71.44963261,0,,,71.44963261,0,,,71.44963261,3.57E-85,,,71.44963261,0,,,71.44963261,0,,,71.44963261,1.17E-30,,,71.44963261,0,,,71.44963261,1.69E-07,,,71.44963261,3.68E-72,,,,,,,,,,,,,,,,,,
,,77.98301105,0,,,77.98301105,0,,,77.98301105,0,,,77.98301105,0,,,77.98301105,8.64E-93,,,77.98301105,0,,,77.98301105,0,,,77.98301105,2.60E-33,,,77.98301105,0,,,77.98301105,4.62E-08,,,77.98301105,1.37E-78,,,,,,,,,,,,,,,,,,
,,85.11380382,0,,,85.11380382,0,,,85.11380382,0,,,85.11380382,0,,,85.11380382,4.22E-101,,,85.11380382,0,,,85.11380382,0,,,85.11380382,3.34E-36,,,85.11380382,0,,,85.11380382,1.13E-08,,,85.11380382,1.32E-85,,,,,,,,,,,,,,,,,,
,,92.89663868,0,,,92.89663868,0,,,92.89663868,0,,,92.89663868,0,,,92.89663868,3.61E-110,,,92.89663868,0,,,92.89663868,0,,,92.89663868,2.34E-39,,,92.89663868,0,,,92.89663868,2.43E-09,,,92.89663868,2.93E-93,,,,,,,,,,,,,,,,,,
,,101.3911386,0,,,101.3911386,0,,,101.3911386,0,,,101.3911386,0,,,101.3911386,4.58E-120,,,101.3911386,0,,,101.3911386,0,,,101.3911386,8.45E-43,,,101.3911386,0,,,101.3911386,4.57E-10,,,101.3911386,1.30E-101,,,,,,,,,,,,,,,,,,
,,110.6623784,0,,,110.6623784,0,,,110.6623784,0,,,110.6623784,0,,,110.6623784,7.26E-131,,,110.6623784,0,,,110.6623784,0,,,110.6623784,1.49E-46,,,110.6623784,0,,,110.6623784,7.39E-11,,,110.6623784,9.94E-111,,,,,,,,,,,,,,,,,,
,,120.7813835,0,,,120.7813835,0,,,120.7813835,0,,,120.7813835,0,,,120.7813835,1.19E-142,,,120.7813835,0,,,120.7813835,0,,,120.7813835,1.19E-50,,,120.7813835,0,,,120.7813835,1.02E-11,,,120.7813835,1.12E-120,,,,,,,,,,,,,,,,,,
,,131.8256739,0,,,131.8256739,0,,,131.8256739,0,,,131.8256739,0,,,131.8256739,1.64E-155,,,131.8256739,0,,,131.8256739,0,,,131.8256739,4.04E-55,,,131.8256739,0,,,131.8256739,1.17E-12,,,131.8256739,1.57E-131,,,,,,,,,,,,,,,,,,
,,143.8798578,0,,,143.8798578,0,,,143.8798578,0,,,143.8798578,0,,,143.8798578,1.51E-169,,,143.8798578,0,,,143.8798578,0,,,143.8798578,5.37E-60,,,143.8798578,0,,,143.8798578,1.11E-13,,,143.8798578,2.23E-143,,,,,,,,,,,,,,,,,,
,,157.0362804,0,,,157.0362804,0,,,157.0362804,0,,,157.0362804,0,,,157.0362804,7.25E-185,,,157.0362804,0,,,157.0362804,0,,,157.0362804,2.56E-65,,,157.0362804,0,,,157.0362804,8.49E-15,,,157.0362804,2.63E-156,,,,,,,,,,,,,,,,,,
,,171.3957308,0,,,171.3957308,0,,,171.3957308,0,,,171.3957308,0,,,171.3957308,1.39E-201,,,171.3957308,0,,,171.3957308,0,,,171.3957308,4.01E-71,,,171.3957308,0,,,171.3957308,5.17E-16,,,171.3957308,2.05E-170,,,,,,,,,,,,,,,,,,
,,187.068214,0,,,187.068214,0,,,187.068214,0,,,187.068214,0,,,187.068214,7.96E-220,,,187.068214,0,,,187.068214,0,,,187.068214,1.86E-77,,,187.068214,0,,,187.068214,2.44E-17,,,187.068214,8.23E-186,,,,,,,,,,,,,,,,,,
,,204.1737945,0,,,204.1737945,0,,,204.1737945,0,,,204.1737945,0,,,204.1737945,9.79E-240,,,204.1737945,0,,,204.1737945,0,,,204.1737945,2.27E-84,,,204.1737945,0,,,204.1737945,8.78E-19,,,204.1737945,1.30E-202,,,,,,,,,,,,,,,,,,
,,222.8435149,0,,,222.8435149,0,,,222.8435149,0,,,222.8435149,0,,,222.8435149,1.83E-261,,,222.8435149,0,,,222.8435149,0,,,222.8435149,6.52E-92,,,222.8435149,0,,,222.8435149,2.33E-20,,,222.8435149,5.96E-221,,,,,,,,,,,,,,,,,,
,,243.2204009,0,,,243.2204009,0,,,243.2204009,0,,,243.2204009,0,,,243.2204009,3.53E-285,,,243.2204009,0,,,243.2204009,0,,,243.2204009,3.83E-100,,,243.2204009,0,,,243.2204009,4.47E-22,,,243.2204009,5.79E-241,,,,,,,,,,,,,,,,,,
,,265.4605562,0,,,265.4605562,0,,,265.4605562,0,,,265.4605562,0,,,265.4605562,4.651828877929e-311,,,265.4605562,0,,,265.4605562,0,,,265.4605562,4.00E-109,,,265.4605562,0,,,265.4605562,5.99E-24,,,265.4605562,8.35E-263,,,,,,,,,,,,,,,,,,
,,289.7343588,0,,,289.7343588,0,,,289.7343588,0,,,289.7343588,0,,,289.7343588,0,,,289.7343588,0,,,289.7343588,0,,,289.7343588,6.33E-119,,,289.7343588,0,,,289.7343588,5.43E-26,,,289.7343588,1.22E-286,,,,,,,,,,,,,,,,,,
,,316.227766,0,,,316.227766,0,,,316.227766,0,,,316.227766,0,,,316.227766,0,,,316.227766,0,,,316.227766,0,,,316.227766,1.28E-129,,,316.227766,0,,,316.227766,3.21E-28,,,316.227766,1.176963749797e-312,,,,,,,,,,,,,,,,,,
,,345.1437393,0,,,345.1437393,0,,,345.1437393,0,,,345.1437393,0,,,345.1437393,0,,,345.1437393,0,,,345.1437393,0,,,345.1437393,2.71E-141,,,345.1437393,0,,,345.1437393,1.19E-30,,,345.1437393,0,,,,,,,,,,,,,,,,,,
,,376.703799,0,,,376.703799,0,,,376.703799,0,,,376.703799,0,,,376.703799,0,,,376.703799,0,,,376.703799,0,,,376.703799,4.97E-154,,,376.703799,0,,,376.703799,2.67E-33,,,376.703799,0,,,,,,,,,,,,,,,,,,
,,411.1497211,0,,,411.1497211,0,,,411.1497211,0,,,411.1497211,0,,,411.1497211,0,,,411.1497211,0,,,411.1497211,0,,,411.1497211,6.25E-168,,,411.1497211,0,,,411.1497211,3.43E-36,,,411.1497211,0,,,,,,,,,,,,,,,,,,
,,448.7453899,0,,,448.7453899,0,,,448.7453899,0,,,448.7453899,0,,,448.7453899,0,,,448.7453899,0,,,448.7453899,0,,,448.7453899,4.23E-183,,,448.7453899,0,,,448.7453899,2.41E-39,,,448.7453899,0,,,,,,,,,,,,,,,,,,
